1623674361.000000, 1623674361.000000, 1623674361.000000
32.000000, 32.000000, 32.000000
-2,-65,7
-1,-65,7
-2,-65,7
-3,-64,7
-2,-65,7
-1,-65,7
-2,-65,7
-3,-64,7
-2,-65,7
-1,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-1,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-1,-65,7
-2,-65,7
-2,-64,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,8
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
-2,-65,7
